subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/2/2020,9/19/2020,9/21/2020,Morning Consult,B/C,12000,lv,.03823667,.00538342,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70032,131796,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/13/2020,9/26/2020,USC Dornsife,B/C,5251,lv,.03846391,.0066137,51.17,44.54,49.21882,42.732849,"",T,https://election.usc.edu/,70537,131472,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/14/2020,9/27/2020,USC Dornsife,B/C,5248,lv,.03842347,.00685135,51.33,44.35,49.37882,42.542849,"",T,https://election.usc.edu/,70538,131473,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/20/2020,9/22/2020,Morning Consult,B/C,12000,lv,.03843159,.00567574,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70033,131797,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/20/2020,9/22/2020,YouGov,B,1124,lv,.21847815,.03430601,47,43,46.986553,44.083719,"","",https://docs.cdn.yougov.com/b8ow3q7r1e/econTabReport.pdf,69689,129919,9/23/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/15/2020,9/28/2020,USC Dornsife,B/C,5256,lv,.03848169,.0071036,51.39,44.32,49.43882,42.512849,"",T,https://election.usc.edu/,70539,131474,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/21/2020,9/23/2020,Morning Consult,B/C,12000,lv,.0386341,.00597296,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70034,131798,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/21/2020,9/23/2020,YouGov,B,1124,lv,.21896948,.0358276,49,40,48.986553,41.083719,"","",https://docs.cdn.yougov.com/o6p3vjhvnt/20200924_yahoo_coronavirus_tabs.pdf,69953,130268,9/24/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/19/2020,9/25/2020,Echelon Insights,"",1018,lv,.61853101,.1261099,48,43,47.989726,43.4097,"","",http://echeloninsights.com/wp-content/uploads/Omnibus_September-2020_Release1.pdf,70009,130410,9/28/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/22/2020,9/24/2020,Morning Consult,B/C,12000,lv,.03884774,.00627561,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70035,131799,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/16/2020,9/29/2020,USC Dornsife,B/C,5092,lv,.03730099,.00711686,51.33,44.56,49.37882,42.752849,"",T,https://election.usc.edu/,70540,131475,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/23/2020,9/25/2020,Morning Consult,B/C,12000,lv,.03908612,.00658414,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70036,131800,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/17/2020,9/30/2020,USC Dornsife,B/C,4938,lv,.03622245,.00713045,51.81,44.21,49.85882,42.402849,"",T,https://election.usc.edu/,70541,131476,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/23/2020,9/27/2020,McLaughlin & Associates,C/D,1000,lv,.65024089,.16236968,48,46,48.953951,42.924933,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2020/09/National-Monthly-September-Release-9-28-20-2.pdf,70021,130432,9/28/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/24/2020,9/26/2020,Morning Consult,B/C,12000,lv,.03931898,.00689919,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70037,131801,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/18/2020,10/1/2020,USC Dornsife,B/C,4794,lv,.03522496,.00714608,51.9,44.41,49.94882,42.602849,"",T,https://election.usc.edu/,70542,131477,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/25/2020,9/27/2020,Morning Consult,B/C,12000,lv,.03956015,.00722112,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70048,131802,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/24/2020,9/27/2020,Monmouth University,A+,809,lv,1.7863491,.53510836,50,44,49.043414,42.997935,"","",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_092820/,70011,130417,9/28/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/19/2020,10/2/2020,USC Dornsife,B/C,4704,lv,.03462967,.00723305,51.75,44.44,49.79882,42.632849,"",T,https://election.usc.edu/,70543,131478,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/26/2020,9/28/2020,Morning Consult,B/C,12000,lv,.03981058,.00755071,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70567,131803,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/20/2020,10/3/2020,USC Dornsife,B/C,4683,lv,.03454768,.00742305,51.65,44.55,49.69882,42.742849,"",T,https://election.usc.edu/,70545,131586,10/4/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/26/2020,9/30/2020,Winston Group,B/C,1000,rv,1.0216898,.28891081,46,42,46.695445,41.964974,"","",https://www.winningtheissues.org/wp-content/uploads/2020/10/Winning-the-Issues-Sept-II-2020-National-Survey.pdf,72212,135467,10/29/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/27/2020,9/29/2020,Morning Consult,B/C,12000,lv,.04007292,.00788771,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70568,131804,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/21/2020,10/4/2020,USC Dornsife,B/C,4832,lv,.03573112,.0078913,52.03,44.19,50.07882,42.382849,"",T,https://election.usc.edu/,70554,131618,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/28/2020,9/30/2020,Morning Consult,B/C,12000,lv,.04024963,.00823278,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70569,131805,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/22/2020,10/5/2020,USC Dornsife,B/C,4907,lv,.03631229,.00825286,51.93,44.31,49.97882,42.502849,"",T,https://election.usc.edu/,70592,131989,10/6/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/27/2020,9/30/2020,YouGov,B,1350,lv,.26259518,.05589868,48,42,47.986553,43.083719,"","",https://docs.cdn.yougov.com/9k0tqsqgue/econTabReport.pdf,70071,130533,9/30/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/29/2020,10/1/2020,Morning Consult,B/C,12000,lv,.04042351,.0085864,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70570,131806,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/23/2020,10/6/2020,USC Dornsife,B/C,4992,lv,.03697946,.00864316,51.71,44.46,49.75882,42.652849,"",T,https://election.usc.edu/,70626,132058,10/7/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/30/2020,10/1/2020,Data for Progress,B-,1146,lv,1.0976567,.36156986,49,40,49.376987,40.903645,"","",https://www.dataforprogress.org/blog/2020/10/2/joe-biden-maintains-a-commanding-lead-in-the-presidential-race,70136,131622,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/24/2020,10/7/2020,USC Dornsife,B/C,5107,lv,.03784258,.00910022,51.96,44.26,50.00882,42.452849,"",T,https://election.usc.edu/,70664,132152,10/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/30/2020,10/2/2020,Morning Consult,B/C,12000,lv,.04056382,.00894925,48,43,49.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70571,131807,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/1/2020,10/3/2020,Morning Consult,B/C,12000,lv,.04072056,.00932235,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70572,131808,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/1/2020,10/2/2020,YouGov,B,1346,lv,.25573884,.06147971,48,40,47.986553,41.083719,"","",https://docs.cdn.yougov.com/qmlxn6ghki/20201002_yahoo_coronavirus_tabs.pdf,70552,131611,10/4/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/2/2020,10/2/2020,John Zogby Strategies/EMI Research Solutions,"",1006,lv,.69725816,.22492467,45.8,43,47.280468,42.360131,"","",https://johnzogbystrategies.com/wp-content/uploads/2020/10/X-US-Voters-for-release-100220.pdf,70502,131416,10/3/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/25/2020,10/8/2020,USC Dornsife,B/C,5153,lv,.03821165,.0094482,51.83,44.24,49.87882,42.432849,"",T,https://election.usc.edu/,70697,132241,10/9/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/2/2020,10/4/2020,Morning Consult,B/C,15478,lv,.05262491,.01251959,49,43,50.816922,44.266219,"",T,https://morningconsult.com/form/2020-u-s-election-tracker/#section-5,70573,131809,10/5/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/26/2020,10/9/2020,USC Dornsife,B/C,5198,lv,.03851644,.00980556,51.99,44.18,50.03882,42.372849,"",T,https://election.usc.edu/,70714,132271,10/10/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/30/2020,10/5/2020,Pew Research Center,B/C,10542,rv,1.9194727,.71455438,46,40,47.419197,40.940659,"","",https://www.pewresearch.org/politics/2020/10/21/large-shares-of-voters-plan-to-vote-a-straight-party-ticket-for-president-senate-and-house/,70696,134724,10/24/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/2/2020,10/3/2020,YouGov,B,1088,lv,.20561741,.05134312,52,40,51.986553,41.083719,"","",https://docs.cdn.yougov.com/y0zw7c7mm7/20201003_yahoo_coronavirus_tabs.pdf,70553,131612,10/4/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/3/2020,10/5/2020,Morning Consult,B/C,12000,lv,.0408358,.01010378,50,42,51.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70678,132178,10/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/27/2020,10/10/2020,USC Dornsife,B/C,5091,lv,.03719985,.00988008,52.12,44.1,50.16882,42.292849,"",T,https://election.usc.edu/,70723,132304,10/11/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/28/2020,10/11/2020,USC Dornsife,B/C,5065,lv,.0365699,.0107961,52.26,43.94,50.30882,42.132849,"",T,https://election.usc.edu/,70729,132316,10/12/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/4/2020,10/6/2020,Morning Consult,B/C,12000,lv,.04073183,.01131148,49,42,50.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70679,132179,10/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/5/2020,10/7/2020,Morning Consult,B/C,17249,lv,.05850285,.01798892,49,42,50.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70680,132180,10/8/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/29/2020,10/12/2020,USC Dornsife,B/C,5081,lv,.0363174,.01177942,52.34,43.96,50.38882,42.152849,"",T,https://election.usc.edu/,70751,132356,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/6/2020,10/8/2020,Morning Consult,B/C,12000,lv,.04074566,.01372468,48,42,49.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70747,132352,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,9/30/2020,10/13/2020,USC Dornsife,B/C,5249,lv,.03717759,.01313213,52.07,44.26,50.11882,42.452849,"",T,https://election.usc.edu/,70980,132814,10/14/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/1/2020,10/14/2020,USC Dornsife,B/C,5425,lv,.03814304,.01455822,51.85,44.36,49.89882,42.552849,"",T,https://election.usc.edu/,71066,133015,10/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/7/2020,10/9/2020,Morning Consult,B/C,12000,lv,.04085794,.01494463,48,43,49.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70748,132353,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/2/2020,10/15/2020,USC Dornsife,B/C,5534,lv,.03869679,.01585399,51.99,44.4,50.03882,42.592849,"",T,https://election.usc.edu/,71165,133231,10/16/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/8/2020,10/10/2020,Morning Consult,B/C,12000,lv,.04103766,.01618053,48,43,49.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70749,132354,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/3/2020,10/16/2020,USC Dornsife,B/C,5637,lv,.0392738,.01717565,52.39,44.17,50.43882,42.362849,"",T,https://election.usc.edu/,71236,133380,10/17/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/9/2020,10/11/2020,YouGov,B,1366,lv,.2415002,.10558648,48,41,47.986553,42.083719,"","",https://docs.cdn.yougov.com/7h9ohi94io/20201011_yahoo_coronavirus_tabs.pdf,70742,132410,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/8/2020,10/12/2020,Opinium,"",1747,lv,.65462833,.30359911,51,40,49.366259,39.962915,"","",https://www.opinium.com/resource-center/biden-extends-lead-over-trump-to-17-points/,70778,132426,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/9/2020,10/11/2020,Morning Consult,B/C,16045,lv,.05520307,.02331882,48,43,49.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,70750,132355,10/13/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/9/2020,10/12/2020,NBC News/The Wall Street Journal,A-,1000,rv,1.2950154,.65775159,47,39,47.083775,38.795489,"","",https://s.wsj.net/public/resources/documents/WSJNBCPoll-Mid-October-2020.pdf,71065,133012,10/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/4/2020,10/17/2020,USC Dornsife,B/C,5665,lv,.03939723,.01830428,52.33,44.2,50.37882,42.392849,"",T,https://election.usc.edu/,71293,133494,10/18/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/10/2020,10/12/2020,Morning Consult,B/C,12000,lv,.04163983,.01874185,48,43,49.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71092,133079,10/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/11/2020,10/13/2020,YouGov,B,1333,lv,.23338235,.1150798,49,41,48.986553,42.083719,"","",https://docs.cdn.yougov.com/1ace2lgidt/econTabReport.pdf,70989,132842,10/14/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/11/2020,10/13/2020,Morning Consult,B/C,12000,lv,.04202977,.02007473,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71093,133080,10/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/5/2020,10/18/2020,USC Dornsife,B/C,5549,lv,.03856102,.01896109,52.25,44.27,50.29882,42.462849,"",T,https://election.usc.edu/,71354,133620,10/19/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/6/2020,10/19/2020,USC Dornsife,B/C,5483,lv,.03813893,.01977604,52.06,44.39,50.10882,42.582849,"",T,https://election.usc.edu/,71440,133791,10/20/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/12/2020,10/14/2020,Morning Consult,B/C,15499,lv,.05488322,.02770941,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71094,133081,10/15/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/7/2020,10/20/2020,USC Dornsife,B/C,5401,lv,.03767158,.02053295,51.89,44.6,49.93882,42.792849,"",T,https://election.usc.edu/,71532,133978,10/21/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/13/2020,10/15/2020,Morning Consult,B/C,12000,lv,.04306987,.02290231,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71374,133655,10/19/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/14/2020,10/16/2020,Morning Consult,B/C,12000,lv,.04373488,.02442016,49,42,50.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71375,133656,10/19/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/8/2020,10/21/2020,USC Dornsife,B/C,5309,lv,.03719614,.02125097,51.8,44.94,49.84882,43.132849,"",T,https://election.usc.edu/,71635,134205,10/22/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/9/2020,10/22/2020,USC Dornsife,B/C,5273,lv,.03714139,.02219118,51.85,45.08,49.89882,43.272849,"",T,https://election.usc.edu/,71737,134402,10/23/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/15/2020,10/17/2020,Morning Consult,B/C,12000,lv,.0444524,.02600046,50,42,51.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71376,133657,10/19/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/15/2020,10/19/2020,Global Strategy Group/GBAO (Navigator Research),"",1000,rv,.83863416,.56117402,51,43,50.432104,42.635831,"","",https://navigatorresearch.org/wp-content/uploads/2020/10/Navigator-Full-Topline-F10.20.2020.pdf,71531,134401,10/23/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/16/2020,10/18/2020,YouGov,B,1465,lv,.25640263,.16074982,51,40,50.986553,41.083719,"","",https://docs.cdn.yougov.com/77ukszgou2/20201019_yahoo_tabs.pdf,71373,133820,10/20/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/16/2020,10/18/2020,Morning Consult,B/C,14994,lv,.05656074,.03457153,50,42,51.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71377,133658,10/19/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/15/2020,10/19/2020,GBAO,B/C,1150,rv,1.1854801,.77601776,51,39,50.640137,40.215146,"","",https://omidyar.com/wp-content/uploads/2020/10/Omidyar-Network-National-Registered-Voters-Survey-Topline-Results-101920.pdf,72154,135306,10/28/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/10/2020,10/23/2020,USC Dornsife,B/C,5225,lv,.0370572,.02310172,51.62,45.23,49.66882,43.422849,"",T,https://election.usc.edu/,71820,134608,10/24/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/16/2020,10/20/2020,Echelon Insights,"",1006,lv,.6703096,.44488584,48,44,47.989726,44.4097,"","",https://echeloninsights.com/in-the-news/october-omnibus-election-2020/,71817,134602,10/23/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/17/2020,10/19/2020,Morning Consult,B/C,12000,lv,.0462199,.02945597,50,42,51.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71633,134203,10/22/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/11/2020,10/24/2020,USC Dornsife,B/C,5333,lv,.03814263,.02475945,51.62,45.2,49.66882,43.392849,"",T,https://election.usc.edu/,71882,134735,10/25/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/18/2020,10/20/2020,Morning Consult,B/C,15821,lv,.06234283,.04134736,50,42,51.816922,43.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71634,134204,10/22/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/18/2020,10/20/2020,YouGov,B,1343,lv,.23766056,.16122866,50,43,49.986553,44.083719,"","",https://docs.cdn.yougov.com/hxop5lpnlj/econTabReport.pdf,71542,134011,10/21/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/12/2020,10/25/2020,USC Dornsife,B/C,5348,lv,.03863101,.02606311,51.9,44.9,49.94882,43.092849,"",T,https://election.usc.edu/,71945,134861,10/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/20/2020,10/20/2020,Rethink Priorities,"",4933,lv,1.1841152,.87070585,47.7,42.4,48.588327,42.29051,"","",https://static1.squarespace.com/static/5c64375df4e5314e7985012c/t/5f998f048ef3c11dadf5ddc1/1603899141511/Biden+at+%2B9.8+support+nationally+in+Rethink+Priorities+poll%2C+Dems+%2B5.3+for+Congress.pdf,72140,135270,10/28/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/13/2020,10/26/2020,USC Dornsife,B/C,5285,lv,.03859002,.0270182,51.81,44.92,49.85882,43.112849,"",T,https://election.usc.edu/,72035,135041,10/27/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/19/2020,10/21/2020,Morning Consult,B/C,12000,lv,.04847238,.03340141,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71960,134889,10/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/20/2020,10/22/2020,Morning Consult,B/C,12000,lv,.04979448,.03559432,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71961,134890,10/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/14/2020,10/27/2020,USC Dornsife,B/C,5261,lv,.03888855,.02821176,52.39,44.35,50.43882,42.542849,"",T,https://election.usc.edu/,72079,135409,10/29/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/16/2020,10/26/2020,YouGov,B,2500,lv,.45327526,.33014466,51,40,50.986553,41.083719,"","",https://smpa.gwu.edu/gw-politics-poll-finds-trump-elicits-negative-emotions-voters,72600,136243,11/2/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/15/2020,10/28/2020,USC Dornsife,B/C,5271,lv,.03949862,.02964964,52.37,44.43,50.41882,42.622849,"",T,https://election.usc.edu/,72190,135410,10/29/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/21/2020,10/23/2020,Morning Consult,B/C,12000,lv,.0512665,.03796255,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71962,134891,10/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/16/2020,10/29/2020,USC Dornsife,B/C,5322,lv,.04048751,.03140805,52.24,44.55,50.28882,42.742849,"",T,https://election.usc.edu/,72312,135662,10/30/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/19/2020,10/26/2020,Hofstra University,"",2000,lv,.8773285,.69291005,54.5,45.5,51.695752,44.045987,"","",https://www.hofstra.edu/pdf/academics/colleges/hclas/gov-policy-international/kalikow-poll-1020.pdf,72313,135668,10/30/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/22/2020,10/24/2020,Morning Consult,B/C,12000,lv,.0529089,.04053412,49,43,50.816922,44.266219,"",T,https://morningconsult.com/2020-presidential-election-tracker/,71963,134892,10/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/23/2020,10/25/2020,YouGov,B,1350,lv,.26201851,.21005658,54,41,53.986553,42.083719,"","",https://docs.cdn.yougov.com/fsf95uprtd/20201026_yahoo_coronavirus_tabs.pdf,71973,134923,10/26/2020,17:54:12  2 Nov 2020
All polls,11/2/2020,10/17/2020,10/30/2020,USC Dornsife,B/C,5333,lv,.04124852,.03303001,52.28,44.57,50.32882,42.762849,"",T,https://election.usc.edu/,72398,135840,10/31/2020,17:54:12  2 Nov 2020
